"Geography_Code","NM_1504_1_0","NM_1504_1_1","NM_1504_1_10","NM_1504_1_2","NM_1504_1_3","NM_1504_1_4","NM_1504_1_5","NM_1504_1_6","NM_1504_1_7","NM_1504_1_8","NM_1504_1_9"
"N00002964",373,365,0,0,2,0,0,0,0,5,1
"N00002965",311,310,0,1,0,0,0,0,0,0,0
"N00002966",576,574,0,0,1,0,0,0,1,0,0
"N00002967",277,265,0,0,1,11,0,0,0,0,0
"N00002968",279,265,0,0,4,5,0,0,0,5,0
"N00002969",218,215,0,1,2,0,0,0,0,0,0
"N00002970",281,274,0,0,4,2,0,0,1,0,0
"N00002971",365,348,0,0,4,4,0,0,6,2,1
"N00002972",287,284,0,0,0,0,0,0,0,3,0
"N00002973",407,406,0,0,0,0,0,0,0,1,0
"N00002974",324,323,0,0,1,0,0,0,0,0,0
"N00002975",488,486,1,0,0,0,1,0,0,0,0
"N00002976",308,304,0,0,0,0,4,0,0,0,0
"N00002977",410,406,0,0,0,3,0,0,0,1,0
"N00002978",450,448,0,0,0,1,1,0,0,0,0
"N00002979",408,399,1,0,3,4,0,0,0,1,0
"N00002980",398,393,0,0,1,0,0,0,0,4,0
"N00002981",250,246,0,0,0,0,0,0,0,4,0
"N00002982",516,512,2,0,0,2,0,0,0,0,0
"N00002983",320,312,1,0,0,3,0,0,0,3,1
"N00002984",213,207,3,0,1,0,2,0,0,0,0
"N00002985",140,132,1,0,2,4,0,0,0,1,0
"N00002986",382,378,0,2,1,0,1,0,0,0,0
"N00002987",469,468,1,0,0,0,0,0,0,0,0
"N00002988",462,462,0,0,0,0,0,0,0,0,0
"N00002989",500,496,0,1,0,0,0,0,3,0,0
"N00002990",355,354,0,0,0,0,0,0,1,0,0
"N00002991",349,347,1,0,1,0,0,0,0,0,0
"N00002992",495,493,0,0,0,0,1,0,1,0,0
"N00002993",228,222,3,0,1,0,0,0,2,0,0
"N00002994",635,634,0,1,0,0,0,0,0,0,0
"N00002995",691,676,0,1,7,0,0,1,4,0,2
"N00002996",235,232,0,0,2,0,0,0,0,1,0
"N00002997",290,289,0,0,0,0,0,0,1,0,0
"N00002998",256,249,0,0,1,0,0,0,4,1,1
"N00002999",253,251,0,0,1,0,1,0,0,0,0
"N00003000",481,477,2,0,0,0,0,0,2,0,0
"N00003001",265,265,0,0,0,0,0,0,0,0,0
"N00003002",809,801,0,0,0,5,0,0,0,2,1
"N00003003",1353,1333,1,1,9,1,0,1,0,7,0
"N00003004",262,261,1,0,0,0,0,0,0,0,0
"N00003005",482,475,2,0,5,0,0,0,0,0,0
"N00003006",440,440,0,0,0,0,0,0,0,0,0
"N00003007",493,491,0,0,0,0,0,0,0,0,2
"N00003008",635,632,0,0,2,0,0,0,0,1,0
"N00003009",513,513,0,0,0,0,0,0,0,0,0
"N00003010",414,409,0,0,0,0,1,0,0,4,0
"N00003011",302,300,1,0,1,0,0,0,0,0,0
"N00003012",393,392,0,0,0,0,0,0,1,0,0
"N00003013",408,404,0,0,0,0,0,0,4,0,0
"N00003014",422,421,0,0,0,0,0,0,1,0,0
"N00003015",394,393,1,0,0,0,0,0,0,0,0
"N00003016",303,300,0,0,2,0,0,0,0,0,1
"N00003017",381,381,0,0,0,0,0,0,0,0,0
"N00003018",239,236,0,0,0,0,0,0,0,3,0
"N00003019",539,528,0,0,4,6,0,0,0,1,0
"N00003020",440,432,0,0,3,2,0,0,0,1,2
"N00003021",383,379,0,0,0,0,0,0,0,4,0
"N00003022",303,290,0,1,0,10,0,1,0,0,1
"N00003023",250,249,0,1,0,0,0,0,0,0,0
"N00003024",426,423,0,0,0,3,0,0,0,0,0
"N00003025",341,341,0,0,0,0,0,0,0,0,0
"N00003026",543,541,0,0,0,0,0,0,2,0,0
"N00003027",436,435,0,1,0,0,0,0,0,0,0
"N00003028",449,448,0,0,0,0,0,0,1,0,0
"N00003029",513,509,0,0,0,0,0,0,4,0,0
"N00003030",380,378,0,0,0,0,2,0,0,0,0
"N00003031",469,469,0,0,0,0,0,0,0,0,0
"N00003032",357,357,0,0,0,0,0,0,0,0,0
"N00003033",450,450,0,0,0,0,0,0,0,0,0
"N00003034",231,231,0,0,0,0,0,0,0,0,0
"N00003035",376,375,1,0,0,0,0,0,0,0,0
"N00003036",345,342,0,2,0,0,0,0,0,0,1
"N00003037",393,392,0,0,0,0,0,0,0,0,1
"N00003038",350,349,0,0,1,0,0,0,0,0,0
"N00003039",314,309,0,0,1,3,0,0,0,1,0
"N00003040",432,420,2,0,0,0,4,0,0,6,0
"N00003041",437,428,5,0,1,0,0,0,2,1,0
"N00003042",254,246,0,0,1,6,0,0,0,1,0
"N00003043",203,200,0,0,0,0,0,0,3,0,0
"N00003044",356,355,0,0,0,0,0,0,0,1,0
"N00003045",785,750,6,0,3,9,11,1,2,2,1
"N00003046",336,329,0,0,0,5,0,0,1,1,0
"N00003047",417,417,0,0,0,0,0,0,0,0,0
"N00003048",428,428,0,0,0,0,0,0,0,0,0
"N00003049",323,322,0,0,0,0,0,0,0,1,0
"N00003050",342,341,0,0,0,0,0,0,0,1,0
"N00003051",377,372,0,0,4,1,0,0,0,0,0
"N00003052",280,278,1,0,0,0,0,0,1,0,0
"N00003053",231,225,0,0,0,6,0,0,0,0,0
"N00003054",320,311,3,0,0,2,0,0,2,2,0
"N00003055",369,365,0,0,3,1,0,0,0,0,0
"N00003056",337,333,0,0,2,1,0,0,1,0,0
"N00003057",276,276,0,0,0,0,0,0,0,0,0
"N00003058",322,320,0,0,0,0,0,0,0,2,0
"N00003059",315,310,1,0,0,0,0,0,4,0,0
"N00003060",274,270,2,0,2,0,0,0,0,0,0
"N00003061",478,477,0,0,0,0,0,0,1,0,0
"N00003062",437,437,0,0,0,0,0,0,0,0,0
"N00003063",517,507,1,7,1,0,1,0,0,0,0
"N00003064",440,439,0,0,1,0,0,0,0,0,0
"N00003065",341,338,0,0,2,0,0,0,0,1,0
"N00003066",377,377,0,0,0,0,0,0,0,0,0
"N00003067",316,316,0,0,0,0,0,0,0,0,0
"N00003068",189,188,0,0,0,0,0,0,0,0,1
"N00003069",258,258,0,0,0,0,0,0,0,0,0
"N00003070",261,260,1,0,0,0,0,0,0,0,0
"N00003071",247,246,0,0,0,0,0,0,1,0,0
"N00003072",212,210,0,0,0,0,0,0,2,0,0
"N00003073",399,395,0,0,0,0,0,0,3,0,1
"N00003074",487,484,0,0,1,0,0,0,1,0,1
"N00003075",286,284,0,0,2,0,0,0,0,0,0
"N00003076",521,516,1,0,3,0,0,0,0,1,0
"N00003077",366,357,0,1,4,0,2,0,1,1,0
"N00003078",523,515,1,0,7,0,0,0,0,0,0
"N00003079",298,298,0,0,0,0,0,0,0,0,0
"N00003080",234,227,0,0,3,1,0,0,3,0,0
"N00003081",118,118,0,0,0,0,0,0,0,0,0
"N00003082",231,229,0,0,1,0,0,0,1,0,0
"N00003083",215,212,0,0,1,0,0,0,2,0,0
"N00003084",320,311,0,0,3,0,0,0,2,4,0
"N00003085",264,263,0,0,1,0,0,0,0,0,0
"N00003086",250,250,0,0,0,0,0,0,0,0,0
"N00003087",343,342,0,0,0,0,0,0,1,0,0
"N00003088",148,148,0,0,0,0,0,0,0,0,0
"N00003089",310,307,0,0,2,0,0,0,1,0,0
"N00003090",344,343,0,0,1,0,0,0,0,0,0
"N00003091",401,401,0,0,0,0,0,0,0,0,0
"N00003092",235,235,0,0,0,0,0,0,0,0,0
"N00003093",484,480,0,0,3,1,0,0,0,0,0
"N00003094",273,267,0,0,4,0,0,0,0,0,2
"N00003095",301,297,0,0,3,0,0,0,1,0,0
"N00003096",270,269,0,1,0,0,0,0,0,0,0
"N00003097",567,566,0,1,0,0,0,0,0,0,0
"N00003098",747,741,1,0,1,4,0,0,0,0,0
"N00003099",322,322,0,0,0,0,0,0,0,0,0
"N00003100",331,331,0,0,0,0,0,0,0,0,0
"N00003101",301,301,0,0,0,0,0,0,0,0,0
"N00003102",340,340,0,0,0,0,0,0,0,0,0
"N00003103",264,263,0,0,0,0,0,0,0,1,0
"N00003104",254,253,0,0,0,0,0,0,0,0,1
"N00003105",382,380,0,0,1,0,0,0,0,0,1
"N00003106",198,198,0,0,0,0,0,0,0,0,0
"N00003107",202,202,0,0,0,0,0,0,0,0,0
"N00003108",251,250,0,0,0,1,0,0,0,0,0
"N00003109",266,261,0,0,0,0,0,1,3,1,0
"N00003110",221,221,0,0,0,0,0,0,0,0,0
"N00003111",199,199,0,0,0,0,0,0,0,0,0
"N00003112",254,254,0,0,0,0,0,0,0,0,0
"N00003113",264,264,0,0,0,0,0,0,0,0,0
"N00003114",281,281,0,0,0,0,0,0,0,0,0
"N00003115",236,235,0,0,0,1,0,0,0,0,0
"N00003116",313,310,0,0,2,0,0,0,0,0,1
"N00003117",265,264,0,0,1,0,0,0,0,0,0
"N00003118",196,195,0,0,1,0,0,0,0,0,0
"N00003119",251,251,0,0,0,0,0,0,0,0,0
"N00003120",323,321,0,0,0,0,0,0,2,0,0
"N00003121",315,315,0,0,0,0,0,0,0,0,0
"N00003122",253,248,0,0,1,0,0,0,4,0,0
"N00003123",364,363,0,0,0,0,0,0,1,0,0
"N00003124",314,313,0,0,1,0,0,0,0,0,0
"N00003125",292,292,0,0,0,0,0,0,0,0,0
"N00003126",447,446,0,1,0,0,0,0,0,0,0
"N00003127",434,433,0,1,0,0,0,0,0,0,0
"N00003128",283,282,0,0,1,0,0,0,0,0,0
"N00003129",322,322,0,0,0,0,0,0,0,0,0
"N00003130",302,302,0,0,0,0,0,0,0,0,0
"N00003131",823,823,0,0,0,0,0,0,0,0,0
"N00003132",297,297,0,0,0,0,0,0,0,0,0
"N00003133",379,375,0,0,3,1,0,0,0,0,0
"N00003134",298,297,0,0,1,0,0,0,0,0,0
"N00003135",149,149,0,0,0,0,0,0,0,0,0
"N00003136",369,366,0,1,0,2,0,0,0,0,0
"N00003137",320,310,0,0,1,4,0,0,4,0,1
"N00003138",296,296,0,0,0,0,0,0,0,0,0
"N00003139",414,414,0,0,0,0,0,0,0,0,0
"N00003140",330,328,0,0,1,0,0,0,0,0,1
"N00003141",357,357,0,0,0,0,0,0,0,0,0
"N00003142",896,889,1,0,4,0,0,0,0,1,1
"N00003143",293,288,1,0,3,0,0,0,0,0,1
"N00003144",278,278,0,0,0,0,0,0,0,0,0
"N00003145",1350,1348,0,0,0,0,0,0,0,1,1
"N00003146",403,394,0,0,6,0,0,0,3,0,0
"N00003147",1029,1023,0,0,4,1,0,0,0,1,0
"N00003148",327,326,0,0,1,0,0,0,0,0,0
"N00003149",551,551,0,0,0,0,0,0,0,0,0
"N00003150",368,366,0,0,0,0,0,0,2,0,0
"N00003151",269,269,0,0,0,0,0,0,0,0,0
"N00003152",399,398,0,0,0,0,0,0,1,0,0
"N00003153",369,369,0,0,0,0,0,0,0,0,0
"N00003154",365,364,0,1,0,0,0,0,0,0,0
"N00003155",249,248,0,0,0,0,0,0,1,0,0
"N00003156",232,218,0,0,0,7,1,0,5,1,0
"N00003157",237,231,0,0,0,3,0,0,3,0,0
"N00003158",228,228,0,0,0,0,0,0,0,0,0
"N00003159",410,399,0,0,1,4,0,0,6,0,0
"N00003160",237,237,0,0,0,0,0,0,0,0,0
"N00003161",1523,1512,0,0,3,0,0,0,8,0,0
"N00003162",968,955,0,0,8,0,0,0,3,0,2
"N00003163",462,461,0,0,0,0,0,0,1,0,0
"N00003164",542,542,0,0,0,0,0,0,0,0,0
"N00003165",314,313,1,0,0,0,0,0,0,0,0
"N00003166",558,548,1,7,1,0,0,0,0,0,1
"N00003167",286,286,0,0,0,0,0,0,0,0,0
"N00003168",377,373,0,0,0,4,0,0,0,0,0
"N00003169",331,329,0,0,2,0,0,0,0,0,0
"N00003170",759,752,0,0,4,0,0,0,1,0,2
"N00003171",284,280,0,0,0,0,0,0,0,4,0
"N00003172",245,245,0,0,0,0,0,0,0,0,0
"N00003173",302,297,0,0,0,3,0,0,0,0,2
"N00003174",233,226,0,0,0,0,0,0,0,7,0
"N00003175",358,353,0,0,1,0,0,0,4,0,0
"N00003176",478,478,0,0,0,0,0,0,0,0,0
"N00003177",673,670,0,0,0,1,0,0,0,2,0
"N00003178",328,328,0,0,0,0,0,0,0,0,0
"N00003179",543,537,1,0,1,0,0,3,1,0,0
"N00003180",240,240,0,0,0,0,0,0,0,0,0
"N00003181",307,303,0,0,0,0,0,0,4,0,0
"N00003182",297,295,0,0,0,1,0,0,0,0,1
"N00003183",431,422,5,1,0,1,0,0,2,0,0
"N00003184",326,321,0,0,4,1,0,0,0,0,0
"N00003185",250,250,0,0,0,0,0,0,0,0,0
"N00003186",300,294,0,0,0,0,0,0,0,6,0
"N00003187",336,335,1,0,0,0,0,0,0,0,0
"N00003188",612,611,1,0,0,0,0,0,0,0,0
"N00003189",407,406,0,0,0,0,0,0,1,0,0
"N00003190",409,408,0,0,0,0,0,0,0,0,1
"N00003191",368,367,0,0,1,0,0,0,0,0,0
"N00003192",410,409,0,0,0,0,0,0,0,1,0
"N00003193",378,378,0,0,0,0,0,0,0,0,0
"N00003194",426,426,0,0,0,0,0,0,0,0,0
"N00003195",545,545,0,0,0,0,0,0,0,0,0
"N00003196",439,435,0,0,1,0,0,0,3,0,0
"N00003197",347,346,0,0,0,0,0,0,0,0,1
"N00003198",314,309,0,0,1,0,0,0,4,0,0
"N00003199",471,471,0,0,0,0,0,0,0,0,0
"N00003200",399,397,0,0,2,0,0,0,0,0,0
"N00003201",444,444,0,0,0,0,0,0,0,0,0
"N00003202",436,433,0,0,0,3,0,0,0,0,0
"N00003203",356,351,0,0,3,0,0,0,0,2,0
"N00003204",520,518,0,0,2,0,0,0,0,0,0
"N00003205",507,501,1,0,4,0,0,0,0,0,1
"N00003206",318,318,0,0,0,0,0,0,0,0,0
"N00003207",408,408,0,0,0,0,0,0,0,0,0
"N00003208",393,393,0,0,0,0,0,0,0,0,0
"N00003209",1247,1219,0,0,7,2,0,0,1,17,1
"N00003210",278,271,0,0,3,4,0,0,0,0,0
"N00003211",266,260,0,0,4,0,0,0,2,0,0
"N00003212",355,351,0,0,3,0,0,0,1,0,0
"N00003213",237,234,0,0,0,0,0,0,0,3,0
"N00003214",219,216,0,0,0,0,0,0,0,3,0
"N00003215",261,253,0,0,1,0,0,0,1,6,0
"N00003216",384,383,0,1,0,0,0,0,0,0,0
"N00003217",325,322,0,0,3,0,0,0,0,0,0
"N00003218",534,534,0,0,0,0,0,0,0,0,0
"N00003219",810,785,5,11,3,0,3,0,1,0,2
"N00003220",354,354,0,0,0,0,0,0,0,0,0
"N00003221",285,285,0,0,0,0,0,0,0,0,0
"N00003222",329,329,0,0,0,0,0,0,0,0,0
"N00003223",290,290,0,0,0,0,0,0,0,0,0
"N00003224",257,255,2,0,0,0,0,0,0,0,0
"N00003225",291,289,0,0,1,1,0,0,0,0,0
"N00003226",269,262,0,0,0,0,0,0,0,7,0
"N00003227",228,228,0,0,0,0,0,0,0,0,0
"N00003228",318,318,0,0,0,0,0,0,0,0,0
"N00003229",217,217,0,0,0,0,0,0,0,0,0
"N00003230",218,215,0,0,0,0,0,0,3,0,0
"N00003231",179,179,0,0,0,0,0,0,0,0,0
"N00003232",480,479,1,0,0,0,0,0,0,0,0
"N00003233",375,375,0,0,0,0,0,0,0,0,0
"N00003234",546,542,2,0,1,0,0,0,0,1,0
"N00003235",568,568,0,0,0,0,0,0,0,0,0
"N00003236",456,455,0,0,0,0,0,0,0,1,0
"N00003237",995,992,0,0,2,0,0,0,1,0,0
"N00003238",569,568,0,0,0,0,0,0,1,0,0
"N00003239",438,438,0,0,0,0,0,0,0,0,0
"N00003240",792,781,0,7,0,0,0,0,0,0,4
"N00003241",377,372,0,0,4,0,1,0,0,0,0
"N00003242",319,318,0,0,0,0,0,0,0,0,1
"N00003243",444,444,0,0,0,0,0,0,0,0,0
"N00003244",331,328,0,0,2,1,0,0,0,0,0
"N00003245",476,473,1,0,1,0,0,0,0,0,1
"N00003246",810,809,0,0,1,0,0,0,0,0,0
"N00003247",820,813,0,0,6,0,0,0,1,0,0
"N00003248",347,343,0,0,2,0,0,0,0,1,1
"N00003249",412,412,0,0,0,0,0,0,0,0,0
"N00003250",309,304,0,0,0,0,4,0,0,0,1
"N00003251",308,306,0,0,0,0,0,0,0,2,0
"N00003252",346,346,0,0,0,0,0,0,0,0,0
"N00003253",299,297,0,0,0,0,0,0,0,0,2
"N00003254",247,244,0,0,0,0,0,0,0,0,3
"N00003255",354,345,4,0,4,0,0,0,0,0,1
"N00003256",370,364,1,0,2,0,0,0,3,0,0
"N00003257",344,343,0,0,0,0,0,0,0,1,0
"N00003258",547,538,0,0,0,0,5,0,4,0,0
"N00003259",323,315,1,0,5,1,0,0,0,1,0
"N00003260",384,375,0,0,0,9,0,0,0,0,0
"N00003261",456,439,0,0,1,5,0,0,11,0,0
"N00003262",364,362,0,0,1,0,0,0,1,0,0
"N00003263",417,414,0,0,0,0,0,0,3,0,0
"N00003264",418,416,1,0,0,0,0,0,1,0,0
"N00003265",381,381,0,0,0,0,0,0,0,0,0
"N00003266",356,356,0,0,0,0,0,0,0,0,0
"N00003267",408,407,0,0,1,0,0,0,0,0,0
"N00003268",344,340,0,0,0,1,2,0,1,0,0
"N00003269",354,352,0,0,1,0,1,0,0,0,0
"N00003270",330,328,0,0,0,2,0,0,0,0,0
"N00003271",603,599,0,0,1,0,0,0,1,2,0
"N00003272",613,594,0,1,2,3,0,0,13,0,0
"N00003273",832,814,0,0,3,4,0,0,8,3,0
"N00003274",277,276,0,0,0,0,0,0,1,0,0
"N00003275",202,193,0,0,1,5,3,0,0,0,0
"N00003276",557,533,0,0,1,5,0,0,17,0,1
"N00003277",457,449,0,0,2,1,0,0,4,1,0
"N00003278",430,407,0,0,1,6,0,0,16,0,0
"N00003279",239,238,0,0,0,1,0,0,0,0,0
"N00003280",895,881,2,0,1,1,0,0,8,1,1
"N00003281",355,342,0,0,0,4,0,0,9,0,0
"N00003282",2112,2065,3,0,8,13,0,1,16,1,5
"N00003283",253,242,0,0,7,1,0,0,1,1,1
"N00003284",284,279,0,0,0,3,0,0,1,0,1
"N00003285",241,240,0,0,1,0,0,0,0,0,0
"N00003286",250,247,0,0,1,1,0,0,0,1,0
"N00003287",257,257,0,0,0,0,0,0,0,0,0
"N00003288",287,282,0,0,0,4,1,0,0,0,0
"N00003289",311,307,0,0,0,0,0,0,3,1,0
"N00003290",499,484,5,0,9,0,0,0,1,0,0
"N00003291",694,685,0,0,0,0,0,0,9,0,0
"N00003292",299,286,2,0,4,4,1,0,0,2,0
"N00003293",350,345,0,3,1,0,0,0,0,0,1
"N00003294",344,338,0,4,0,1,0,0,1,0,0
"N00003295",871,849,1,9,4,5,0,0,0,0,3
"N00003296",373,371,1,1,0,0,0,0,0,0,0
"N00003297",402,400,1,0,0,0,0,0,0,1,0
"N00003298",616,598,0,7,4,0,0,0,0,1,6
"N00003299",720,714,0,4,1,0,0,0,0,0,1
"N00003300",254,252,0,0,2,0,0,0,0,0,0
"N00003301",308,307,0,1,0,0,0,0,0,0,0
"N00003302",498,492,1,5,0,0,0,0,0,0,0
"N00003303",396,389,0,2,0,3,1,0,0,0,1
"N00003304",293,291,0,0,1,0,0,0,0,0,1
"N00003305",474,462,0,12,0,0,0,0,0,0,0
"N00003306",700,689,0,4,5,1,0,0,1,0,0
"N00003307",562,541,1,2,6,0,0,5,7,0,0
"N00003308",3075,3045,3,10,6,3,0,0,5,1,2
"N00003309",303,297,1,0,2,0,0,0,2,1,0
"N00003310",321,321,0,0,0,0,0,0,0,0,0
"N00003311",1274,1263,0,1,3,0,0,0,2,4,1
"N00003312",423,421,0,0,0,0,1,0,0,1,0
"N00003313",1435,1372,1,0,10,16,0,0,14,9,13
"N00003314",777,756,1,0,1,6,0,0,7,2,4
"N00003315",201,200,0,0,1,0,0,0,0,0,0
"N00003316",393,392,1,0,0,0,0,0,0,0,0
"N00003317",333,329,2,0,2,0,0,0,0,0,0
"N00003318",965,964,0,0,0,0,0,0,1,0,0
"N00003319",372,371,0,0,1,0,0,0,0,0,0
"N00003320",304,304,0,0,0,0,0,0,0,0,0
"N00003321",411,411,0,0,0,0,0,0,0,0,0
"N00003322",410,408,0,0,2,0,0,0,0,0,0
"N00003323",455,455,0,0,0,0,0,0,0,0,0
"N00003324",358,356,0,0,1,0,0,1,0,0,0
"N00003325",429,423,0,0,4,2,0,0,0,0,0
"N00003326",661,652,0,0,5,0,0,0,0,0,4
"N00003327",375,370,0,0,0,1,0,0,4,0,0
"N00003328",214,207,0,0,1,0,0,0,4,0,2
"N00003329",338,338,0,0,0,0,0,0,0,0,0
"N00003330",328,314,2,0,5,5,0,0,2,0,0
"N00003331",442,439,1,0,1,0,0,0,0,1,0
"N00003332",395,394,1,0,0,0,0,0,0,0,0
"N00003333",305,303,0,0,0,0,0,0,1,1,0
"N00003334",321,318,2,0,1,0,0,0,0,0,0
"N00003335",244,243,0,0,0,0,0,0,1,0,0
"N00003336",402,397,1,0,0,0,0,0,4,0,0
"N00003337",302,294,0,0,8,0,0,0,0,0,0
"N00003338",248,248,0,0,0,0,0,0,0,0,0
"N00003339",414,393,1,0,8,10,0,0,0,1,1
"N00003340",272,268,0,0,4,0,0,0,0,0,0
"N00003341",302,294,3,0,1,3,0,0,0,0,1
"N00003342",367,364,0,1,2,0,0,0,0,0,0
"N00003343",294,287,0,0,1,4,0,0,0,2,0
"N00003344",288,288,0,0,0,0,0,0,0,0,0
"N00003345",360,360,0,0,0,0,0,0,0,0,0
"N00003346",480,480,0,0,0,0,0,0,0,0,0
"N00003347",453,453,0,0,0,0,0,0,0,0,0
"N00003348",599,598,0,0,0,0,0,0,0,0,1
"N00003349",1063,1055,1,0,6,0,0,0,0,0,1
"N00003350",595,590,1,0,1,0,0,0,3,0,0
"N00003351",413,413,0,0,0,0,0,0,0,0,0
"N00003352",461,461,0,0,0,0,0,0,0,0,0
"N00003353",414,408,0,0,0,1,0,0,5,0,0
"N00003354",508,499,0,0,5,0,1,0,0,0,3
"N00003355",492,490,0,0,0,0,0,0,2,0,0
"N00003356",618,605,1,0,5,1,3,0,0,0,3
"N00003357",336,334,0,0,1,0,0,0,1,0,0
"N00003358",423,419,0,0,3,0,0,0,1,0,0
"N00003359",374,374,0,0,0,0,0,0,0,0,0
"N00003360",212,204,0,0,4,0,0,0,3,1,0
"N00003361",279,271,0,0,0,4,0,0,0,0,4
"N00003362",358,350,6,0,0,0,0,0,1,0,1
"N00003363",706,696,0,0,6,0,0,0,3,1,0
"N00003364",408,397,9,0,0,0,0,0,2,0,0
"N00003365",470,456,0,0,4,0,0,0,5,5,0
"N00003366",293,285,0,0,2,4,0,0,1,0,1
"N00003367",328,318,0,0,0,1,0,0,1,3,5
"N00003368",289,273,0,1,10,5,0,0,0,0,0
"N00003369",284,275,0,0,3,1,0,0,1,4,0
"N00003370",283,275,0,0,0,4,0,0,0,4,0
"N00003371",321,305,1,0,0,6,0,0,5,4,0
"N00003372",351,334,0,1,2,5,0,0,1,8,0
"N00003373",309,307,0,0,0,0,0,0,0,2,0
"N00003374",272,262,0,0,4,3,0,0,0,2,1
"N00003375",243,240,1,0,0,1,0,0,1,0,0
"N00003376",300,286,0,0,4,0,2,0,0,8,0
"N00003377",252,234,0,0,2,0,0,0,0,15,1
"N00003378",244,243,1,0,0,0,0,0,0,0,0
"N00003379",283,280,0,0,0,0,0,0,0,0,3
"N00003380",338,330,0,0,1,0,0,0,6,1,0
"N00003381",330,328,0,0,1,0,0,0,1,0,0
"N00003382",225,222,1,0,0,1,0,0,0,1,0
"N00003383",263,253,1,0,4,3,0,0,1,0,1
"N00003384",405,394,0,0,3,0,0,0,4,4,0
"N00003385",448,434,0,0,3,4,1,0,0,6,0
"N00003386",369,361,0,0,4,0,0,0,2,0,2
"N00003387",341,341,0,0,0,0,0,0,0,0,0
"N00003388",346,344,1,0,1,0,0,0,0,0,0
"N00003389",376,364,0,0,2,8,0,0,1,0,1
"N00003390",358,357,0,0,0,1,0,0,0,0,0
"N00003391",372,371,0,0,1,0,0,0,0,0,0
"N00003392",434,432,0,0,2,0,0,0,0,0,0
"N00003393",424,424,0,0,0,0,0,0,0,0,0
"N00003394",392,390,0,0,0,0,0,0,2,0,0
"N00003395",279,276,0,0,0,0,0,0,1,2,0
"N00003396",436,436,0,0,0,0,0,0,0,0,0
"N00003397",258,255,0,1,2,0,0,0,0,0,0
"N00003398",378,378,0,0,0,0,0,0,0,0,0
"N00003399",416,405,1,1,5,4,0,0,0,0,0
"N00003400",424,413,1,0,1,2,0,0,0,4,3
"N00003401",369,368,0,0,0,0,0,0,1,0,0
"N00003402",411,409,1,0,0,0,0,0,0,1,0
"N00003403",269,263,0,1,4,0,0,0,0,0,1
"N00003404",296,296,0,0,0,0,0,0,0,0,0
"N00003405",343,343,0,0,0,0,0,0,0,0,0
"N00003406",384,369,0,0,3,5,0,0,0,4,3
"N00003407",558,540,0,0,0,6,0,0,12,0,0
"N00003408",531,523,0,0,1,4,0,0,0,3,0
"N00003409",341,336,0,0,0,0,0,0,5,0,0
"N00003410",652,629,1,2,2,9,0,0,5,4,0
"N00003411",283,278,0,0,2,2,0,0,1,0,0
"N00003412",292,289,0,0,1,0,0,0,0,0,2
"N00003413",271,271,0,0,0,0,0,0,0,0,0
"N00003414",377,369,2,1,1,1,3,0,0,0,0
"N00003415",309,309,0,0,0,0,0,0,0,0,0
"N00003416",300,299,0,0,0,0,0,0,1,0,0
"N00003417",253,251,0,0,2,0,0,0,0,0,0
"N00003418",254,250,0,0,3,0,0,0,0,1,0
"N00003419",314,298,0,0,1,12,0,0,0,3,0
"N00003420",299,290,0,0,0,0,0,0,0,9,0
"N00003421",295,289,0,1,1,0,0,0,0,3,1
"N00003422",632,610,0,0,2,16,0,0,0,0,4
"N00003423",516,462,3,0,5,10,0,0,1,34,1
"N00003424",294,293,0,0,0,0,0,0,0,1,0
"N00003425",196,179,1,0,0,12,0,0,0,4,0
"N00003426",728,722,0,0,0,0,0,0,2,0,4
"N00003427",300,294,0,0,0,0,0,0,4,1,1
"N00003428",277,277,0,0,0,0,0,0,0,0,0
"N00003429",285,280,0,0,5,0,0,0,0,0,0
"N00003430",277,269,1,0,2,3,0,0,2,0,0
"N00003431",308,307,0,0,1,0,0,0,0,0,0
"N00003432",283,281,0,0,1,0,0,0,1,0,0
"N00003433",279,268,0,0,2,4,5,0,0,0,0
"N00003434",278,278,0,0,0,0,0,0,0,0,0
"N00003435",209,204,0,0,2,0,0,0,0,3,0
"N00003436",316,312,0,0,0,0,0,0,0,4,0
"N00003437",339,336,0,0,0,3,0,0,0,0,0
"N00003438",354,343,0,0,4,0,0,0,4,3,0
"N00003439",272,268,0,0,0,3,0,0,1,0,0
"N00003440",283,283,0,0,0,0,0,0,0,0,0
"N00003441",340,339,0,0,0,0,0,0,1,0,0
"N00003442",214,208,0,0,1,0,0,0,5,0,0
"N00003443",713,712,0,0,1,0,0,0,0,0,0
"N00003444",424,421,0,0,2,0,1,0,0,0,0
"N00003445",509,509,0,0,0,0,0,0,0,0,0
"N00003446",413,413,0,0,0,0,0,0,0,0,0
"N00003447",273,272,1,0,0,0,0,0,0,0,0
"N00003448",540,536,0,0,2,0,0,0,0,2,0
"N00003449",431,429,0,0,1,0,0,0,0,1,0
"N00003450",353,352,0,0,0,0,0,0,0,0,1
"N00003451",620,618,0,0,0,0,0,0,0,1,1
"N00003452",440,440,0,0,0,0,0,0,0,0,0
"N00003453",376,351,5,0,1,0,0,0,7,0,12
"N00003454",328,317,0,0,5,0,0,0,0,1,5
"N00003455",305,287,0,0,5,0,0,0,8,0,5
"N00003456",305,281,6,0,5,0,2,0,0,2,9
"N00003457",289,278,0,0,0,0,0,0,6,0,5
"N00003458",338,337,0,0,0,0,0,0,0,0,1
